Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2008,2008,tonnes,752476,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2009,2009,tonnes,835266,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2010,2010,tonnes,973191,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2011,2011,tonnes,1056470,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2012,2012,tonnes,740540,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2013,2013,tonnes,799907,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2014,2014,tonnes,785050,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2015,2015,tonnes,815658,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2016,2016,tonnes,837017,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2017,2017,tonnes,838575,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2018,2018,tonnes,866713,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2019,2019,tonnes,855380,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,1038,"Meat, pork",2020,2020,tonnes,804371,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1992,1992,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1993,1993,1000 US$,64792,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1994,1994,1000 US$,64295,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1995,1995,1000 US$,82604,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1996,1996,1000 US$,105128,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1997,1997,1000 US$,140351,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1998,1998,1000 US$,141961,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",1999,1999,1000 US$,219436,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2000,2000,1000 US$,249659,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2001,2001,1000 US$,306263,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2002,2002,1000 US$,385061,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2003,2003,1000 US$,551501,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2004,2004,1000 US$,798196,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2005,2005,1000 US$,1118492,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2006,2006,1000 US$,1407433,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2007,2007,1000 US$,1896083,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2008,2008,1000 US$,2570108,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2009,2009,1000 US$,2577677,*,Unofficial figure
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2010,2010,1000 US$,2766618,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2011,2011,1000 US$,3352817,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2012,2012,1000 US$,2392948,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2013,2013,1000 US$,2716608,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2014,2014,1000 US$,2496328,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2015,2015,1000 US$,1966353,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2016,2016,1000 US$,2076822,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2017,2017,1000 US$,2370195,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2018,2018,1000 US$,2290393,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2019,2019,1000 US$,2521779,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,1038,"Meat, pork",2020,2020,1000 US$,2363078,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1992,1992,tonnes,35951,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1993,1993,tonnes,35871,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1994,1994,tonnes,38255,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1995,1995,tonnes,39429,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1996,1996,tonnes,45652,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1997,1997,tonnes,40007,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1998,1998,tonnes,40984,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",1999,1999,tonnes,38896,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2000,2000,tonnes,40432,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2001,2001,tonnes,40237,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2002,2002,tonnes,37515,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2003,2003,tonnes,32644,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2004,2004,tonnes,31961,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2005,2005,tonnes,36727,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2006,2006,tonnes,38908,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2007,2007,tonnes,39063,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2008,2008,tonnes,38402,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2009,2009,tonnes,34914,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2010,2010,tonnes,33386,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2011,2011,tonnes,39894,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2012,2012,tonnes,31603,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2013,2013,tonnes,33807,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2014,2014,tonnes,32949,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2015,2015,tonnes,36744,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2016,2016,tonnes,39744,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2017,2017,tonnes,42716,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2018,2018,tonnes,45638,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2019,2019,tonnes,42480,,Official data
TCL,Crops and livestock products,79,Germany,5610,Import Quantity,977,"Meat, sheep",2020,2020,tonnes,46697,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1992,1992,1000 US$,141184,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1993,1993,1000 US$,136243,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1994,1994,1000 US$,150240,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1995,1995,1000 US$,169622,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1996,1996,1000 US$,209925,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1997,1997,1000 US$,187584,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1998,1998,1000 US$,175734,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",1999,1999,1000 US$,157068,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2000,2000,1000 US$,157513,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2001,2001,1000 US$,174109,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2002,2002,1000 US$,187782,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2003,2003,1000 US$,200960,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2004,2004,1000 US$,226435,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2005,2005,1000 US$,293563,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2006,2006,1000 US$,283173,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2007,2007,1000 US$,300580,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2008,2008,1000 US$,338407,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2009,2009,1000 US$,288715,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2010,2010,1000 US$,289975,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2011,2011,1000 US$,461259,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2012,2012,1000 US$,337578,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2013,2013,1000 US$,326474,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2014,2014,1000 US$,333990,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2015,2015,1000 US$,321580,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2016,2016,1000 US$,349639,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2017,2017,1000 US$,410673,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2018,2018,1000 US$,477240,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2019,2019,1000 US$,383914,,Official data
TCL,Crops and livestock products,79,Germany,5622,Import Value,977,"Meat, sheep",2020,2020,1000 US$,418169,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1992,1992,tonnes,1663,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1993,1993,tonnes,1460,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1994,1994,tonnes,657,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1995,1995,tonnes,791,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1996,1996,tonnes,1356,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1997,1997,tonnes,2425,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1998,1998,tonnes,1800,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",1999,1999,tonnes,2257,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2000,2000,tonnes,4277,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2001,2001,tonnes,7697,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2002,2002,tonnes,7757,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2003,2003,tonnes,6503,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2004,2004,tonnes,4999,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2005,2005,tonnes,5469,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2006,2006,tonnes,7628,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2007,2007,tonnes,7958,*,Unofficial figure
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2008,2008,tonnes,9446,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2009,2009,tonnes,8728,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2010,2010,tonnes,8020,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2011,2011,tonnes,7093,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2012,2012,tonnes,6660,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2013,2013,tonnes,7313,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2014,2014,tonnes,6225,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2015,2015,tonnes,6352,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2016,2016,tonnes,5977,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2017,2017,tonnes,6711,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2018,2018,tonnes,6134,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2019,2019,tonnes,6137,,Official data
TCL,Crops and livestock products,79,Germany,5910,Export Quantity,977,"Meat, sheep",2020,2020,tonnes,4675,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1992,1992,1000 US$,7323,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1993,1993,1000 US$,5411,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1994,1994,1000 US$,2906,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1995,1995,1000 US$,3903,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1996,1996,1000 US$,6357,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1997,1997,1000 US$,11323,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1998,1998,1000 US$,8361,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",1999,1999,1000 US$,11146,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2000,2000,1000 US$,18378,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2001,2001,1000 US$,32709,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2002,2002,1000 US$,38123,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2003,2003,1000 US$,39576,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2004,2004,1000 US$,32182,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2005,2005,1000 US$,37961,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2006,2006,1000 US$,48246,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2007,2007,1000 US$,56554,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2008,2008,1000 US$,74887,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2009,2009,1000 US$,65292,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2010,2010,1000 US$,69666,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2011,2011,1000 US$,79376,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2012,2012,1000 US$,62777,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2013,2013,1000 US$,64000,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2014,2014,1000 US$,59137,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2015,2015,1000 US$,58020,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2016,2016,1000 US$,56839,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2017,2017,1000 US$,69709,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2018,2018,1000 US$,66773,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2019,2019,1000 US$,62217,,Official data
TCL,Crops and livestock products,79,Germany,5922,Export Value,977,"Meat, sheep",2020,2020,1000 US$,44983,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1992,1992,tonnes,6630,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1993,1993,tonnes,5207,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1994,1994,tonnes,10523,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1995,1995,tonnes,13568,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1996,1996,tonnes,3517,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1997,1997,tonnes,97,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1998,1998,tonnes,1231,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",1999,1999,tonnes,1644,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2000,2000,tonnes,3100,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2001,2001,tonnes,4058,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2002,2002,tonnes,5218,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2003,2003,tonnes,4554,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2004,2004,tonnes,4278,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2005,2005,tonnes,4539,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2006,2006,tonnes,5356,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2007,2007,tonnes,6077,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2008,2008,tonnes,7622,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2009,2009,tonnes,7836,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2010,2010,tonnes,8044,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2011,2011,tonnes,6126,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2012,2012,tonnes,5859,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2013,2013,tonnes,6017,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2014,2014,tonnes,7192,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2015,2015,tonnes,8197,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2016,2016,tonnes,8038,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2017,2017,tonnes,7438,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2018,2018,tonnes,11621,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2019,2019,tonnes,6165,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,867,"Meat, cattle",2020,2020,tonnes,7123,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1992,1992,1000 US$,24458,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1993,1993,1000 US$,17238,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1994,1994,1000 US$,35285,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1995,1995,1000 US$,46123,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1996,1996,1000 US$,11040,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1997,1997,1000 US$,413,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1998,1998,1000 US$,2551,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",1999,1999,1000 US$,4035,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2000,2000,1000 US$,6326,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2001,2001,1000 US$,7870,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2002,2002,1000 US$,9017,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2003,2003,1000 US$,10491,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2004,2004,1000 US$,10440,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2005,2005,1000 US$,12203,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2006,2006,1000 US$,20042,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2007,2007,1000 US$,17675,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2008,2008,1000 US$,32660,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2009,2009,1000 US$,27614,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2010,2010,1000 US$,39094,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2011,2011,1000 US$,35812,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2012,2012,1000 US$,24315,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2013,2013,1000 US$,23098,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2014,2014,1000 US$,24981,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2015,2015,1000 US$,22430,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2016,2016,1000 US$,18736,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2017,2017,1000 US$,20878,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2018,2018,1000 US$,24635,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2019,2019,1000 US$,16886,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,867,"Meat, cattle",2020,2020,1000 US$,20454,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1992,1992,tonnes,71485,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1993,1993,tonnes,78746,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1994,1994,tonnes,72847,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1995,1995,tonnes,61859,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1996,1996,tonnes,48465,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1997,1997,tonnes,57241,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1998,1998,tonnes,64177,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",1999,1999,tonnes,98538,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2000,2000,tonnes,76884,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2001,2001,tonnes,49692,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2002,2002,tonnes,60590,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2003,2003,tonnes,59387,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2004,2004,tonnes,52938,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2005,2005,tonnes,58491,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2006,2006,tonnes,63914,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2007,2007,tonnes,66385,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2008,2008,tonnes,58856,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2009,2009,tonnes,57671,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2010,2010,tonnes,55282,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,867,"Meat, cattle",2011,2011,tonnes,51277,,Official data
